match_id,season,league,market,selection,early_odds,close_odds,p_early,p_close,move_pp,avg_move_pp,won,profit,profit_close
N1|2526|13/12/2025|PSV Eindhoven|Heracles,2526,N1,1X2,H,1.13,1.1,0.8488527626299003,0.8583690987124464,0.9516336082546095,0.8805984766307673,True,0.1299999999999999,0.10000000000000009
N1|2526|13/12/2025|PSV Eindhoven|Heracles,2526,N1,1X2,D,11.0,12.0,0.08720032925198067,0.0786838340486409,-0.851649520333976,-0.7630451530178926,False,-1.0,-1.0
N1|2526|13/12/2025|PSV Eindhoven|Heracles,2526,N1,1X2,A,15.0,15.0,0.06394690811811915,0.06294706723891273,-0.09998408792064178,-0.11755332361287271,False,-1.0,-1.0
N1|2526|13/12/2025|PSV Eindhoven|Heracles,2526,N1,OU2.5,Over,1.18,1.18,0.7922535211267606,0.7922535211267606,0.0,1.419062248555325,True,0.17999999999999994,0.17999999999999994
N1|2526|13/12/2025|PSV Eindhoven|Heracles,2526,N1,OU2.5,Under,4.5,4.5,0.2077464788732394,0.2077464788732394,0.0,-1.4190622485553361,False,-1.0,-1.0
N1|2526|13/12/2025|Zwolle|For Sittard,2526,N1,1X2,H,2.35,2.55,0.40506329113924056,0.3718712753277712,-3.3192015811469355,-2.26502697427739,True,1.35,1.5499999999999998
N1|2526|13/12/2025|Zwolle|For Sittard,2526,N1,1X2,D,3.6,3.6,0.26441631504922647,0.2634088200238379,-0.10074950253885495,0.37712132172539325,False,-1.0,-1.0
N1|2526|13/12/2025|Zwolle|For Sittard,2526,N1,1X2,A,2.88,2.6,0.33052039381153303,0.3647199046483909,3.4199510836857847,1.8879056525519966,False,-1.0,-1.0
N1|2526|13/12/2025|Zwolle|For Sittard,2526,N1,OU2.5,Over,1.7,1.7,0.5526315789473685,0.5526315789473685,0.0,-0.11710593148597237,False,-1.0,-1.0
N1|2526|13/12/2025|Zwolle|For Sittard,2526,N1,OU2.5,Under,2.1,2.1,0.4473684210526316,0.4473684210526316,0.0,0.11710593148596682,True,1.1,1.1
N1|2526|14/12/2025|Sparta Rotterdam|Heerenveen,2526,N1,1X2,H,2.9,2.8,0.32611264277274515,0.3343239227340268,0.8211279961281626,0.6862600636379168,False,-1.0,-1.0
N1|2526|14/12/2025|Sparta Rotterdam|Heerenveen,2526,N1,1X2,D,3.6,3.75,0.26270185112248917,0.24962852897473997,-1.30733221477492,0.09491395672527325,False,-1.0,-1.0
N1|2526|14/12/2025|Sparta Rotterdam|Heerenveen,2526,N1,1X2,A,2.3,2.25,0.4111855061047657,0.41604754829123325,0.48620421864675745,-0.7811740203632012,True,1.2999999999999998,1.25
N1|2526|14/12/2025|Sparta Rotterdam|Heerenveen,2526,N1,OU2.5,Over,1.57,1.53,0.5994897959183673,0.6106870229007634,1.1197226982396113,0.20118475466637253,True,0.5700000000000001,0.53
N1|2526|14/12/2025|Sparta Rotterdam|Heerenveen,2526,N1,OU2.5,Under,2.35,2.4,0.4005102040816326,0.3893129770992367,-1.1197226982395947,-0.20118475466636698,False,-1.0,-1.0
N1|2526|14/12/2025|Ajax|Feyenoord,2526,N1,1X2,H,3.0,3.2,0.31599773883550025,0.29753265602322204,-1.846508281227821,-1.9236395242583193,True,2.0,2.2
N1|2526|14/12/2025|Ajax|Feyenoord,2526,N1,1X2,D,3.9,4.0,0.24307518371961562,0.23802612481857766,-0.5049058901037962,-0.004420430621990268,False,-1.0,-1.0
N1|2526|14/12/2025|Ajax|Feyenoord,2526,N1,1X2,A,2.15,2.05,0.4409270774448841,0.46444121915820036,2.351414171331628,1.9280599548803012,False,-1.0,-1.0
N1|2526|14/12/2025|Ajax|Feyenoord,2526,N1,OU2.5,Over,1.53,1.53,0.6106870229007634,0.6106870229007634,0.0,-0.6521582710283469,False,-1.0,-1.0
N1|2526|14/12/2025|Ajax|Feyenoord,2526,N1,OU2.5,Under,2.4,2.4,0.3893129770992367,0.3893129770992367,0.0,0.6521582710283413,True,1.4,1.4
N1|2526|14/12/2025|Twente|Go Ahead Eagles,2526,N1,1X2,H,1.42,1.4,0.6645008860011814,0.6676557863501484,0.3154900348967038,-0.11095417462311241,True,0.41999999999999993,0.3999999999999999
N1|2526|14/12/2025|Twente|Go Ahead Eagles,2526,N1,1X2,D,4.5,4.5,0.20968694624926165,0.20771513353115725,-0.19718127181043987,0.5671993780999834,False,-1.0,-1.0
N1|2526|14/12/2025|Twente|Go Ahead Eagles,2526,N1,1X2,A,7.5,7.5,0.125812167749557,0.12462908011869436,-0.11830876308626392,-0.45624520347685993,False,-1.0,-1.0
N1|2526|14/12/2025|Twente|Go Ahead Eagles,2526,N1,OU2.5,Over,1.5,1.57,0.625,0.5994897959183673,-2.5510204081632737,-2.8050285656118334,False,-1.0,-1.0
N1|2526|14/12/2025|Twente|Go Ahead Eagles,2526,N1,OU2.5,Under,2.5,2.35,0.375,0.4005102040816326,2.5510204081632626,2.8050285656118334,True,1.5,1.35
N1|2526|14/12/2025|NAC Breda|Utrecht,2526,N1,1X2,H,2.7,2.63,0.3530351437699681,0.3639535344725053,1.0918390702537195,1.0105220671910053,False,-1.0,-1.0
N1|2526|14/12/2025|NAC Breda|Utrecht,2526,N1,1X2,D,3.4,3.4,0.2803514376996806,0.28152876343020256,0.11773257305219831,0.6494771460481386,True,2.4,2.4
N1|2526|14/12/2025|NAC Breda|Utrecht,2526,N1,1X2,A,2.6,2.7,0.36661341853035145,0.3545177020972921,-1.2095716433059345,-1.6599992132391217,False,-1.0,-1.0
N1|2526|14/12/2025|NAC Breda|Utrecht,2526,N1,OU2.5,Over,1.85,1.95,0.513157894736842,0.48684210526315796,-2.631578947368407,-1.7476741152943231,False,-1.0,-1.0
N1|2526|14/12/2025|NAC Breda|Utrecht,2526,N1,OU2.5,Under,1.95,1.85,0.48684210526315796,0.513157894736842,2.631578947368407,1.7476741152943231,True,0.95,0.8500000000000001
N1|2526|20/12/2025|Heracles|Heerenveen,2526,N1,1X2,H,3.3,3.6,0.28750692009595863,0.26595744680851063,-2.1549473287447993,-1.9461175920962193,False,-1.0,-1.0
N1|2526|20/12/2025|Heracles|Heerenveen,2526,N1,1X2,D,3.8,3.75,0.24967706218859564,0.2553191489361702,0.5642086747574548,0.08303343749944125,False,-1.0,-1.0
N1|2526|20/12/2025|Heracles|Heerenveen,2526,N1,1X2,A,2.05,2.0,0.46281601771544567,0.4787234042553191,1.5907386539873447,1.863084154596778,True,1.0499999999999998,1.0
N1|2526|20/12/2025|Heracles|Heerenveen,2526,N1,OU2.5,Over,1.57,1.65,0.5994897959183673,0.5714285714285715,-2.8061224489795755,-1.9323149997301226,True,0.5700000000000001,0.6499999999999999
N1|2526|20/12/2025|Heracles|Heerenveen,2526,N1,OU2.5,Under,2.35,2.2,0.4005102040816326,0.4285714285714286,2.8061224489795977,1.9323149997301226,False,-1.0,-1.0
N1|2526|20/12/2025|Excelsior|Zwolle,2526,N1,1X2,H,2.15,2.05,0.4407039020657995,0.4564841498559078,1.5780247790108282,0.5204348415050519,True,1.15,1.0499999999999998
N1|2526|20/12/2025|Excelsior|Zwolle,2526,N1,1X2,D,3.6,3.6,0.2631981637337414,0.25994236311239194,-0.3255800621349447,-0.2998654578066917,False,-1.0,-1.0
N1|2526|20/12/2025|Excelsior|Zwolle,2526,N1,1X2,A,3.2,3.3,0.29609793420045905,0.28357348703170027,-1.2524447168758779,-0.22056938369835466,False,-1.0,-1.0
N1|2526|20/12/2025|Excelsior|Zwolle,2526,N1,OU2.5,Over,1.65,1.62,0.5714285714285715,0.5813953488372093,0.9966777408637828,0.26041666666666297,True,0.6499999999999999,0.6200000000000001
N1|2526|20/12/2025|Excelsior|Zwolle,2526,N1,OU2.5,Under,2.2,2.25,0.4285714285714286,0.4186046511627907,-0.9966777408637884,-0.26041666666666297,False,-1.0,-1.0
N1|2526|20/12/2025|Nijmegen|Ajax,2526,N1,1X2,H,2.3,2.1,0.4082424618727929,0.44615733393788254,3.7914872065089646,2.7088960652962846,False,-1.0,-1.0
N1|2526|20/12/2025|Nijmegen|Ajax,2526,N1,1X2,D,4.0,4.1,0.2347394155768559,0.22851961006574475,-0.6219805511111148,-0.5157580658428473,True,3.0,3.0999999999999996
N1|2526|20/12/2025|Nijmegen|Ajax,2526,N1,1X2,A,2.63,2.88,0.3570181225503512,0.32532305599637273,-3.169506655397847,-2.193137999453426,False,-1.0,-1.0
N1|2526|20/12/2025|Nijmegen|Ajax,2526,N1,OU2.5,Over,1.48,1.44,0.6372549019607844,0.6521739130434782,1.4919011082693778,1.327544460215424,True,0.48,0.43999999999999995
N1|2526|20/12/2025|Nijmegen|Ajax,2526,N1,OU2.5,Under,2.6,2.7,0.3627450980392157,0.3478260869565217,-1.4919011082694,-1.327544460215413,False,-1.0,-1.0
N1|2526|20/12/2025|NAC Breda|Telstar,2526,N1,1X2,H,1.85,1.75,0.513157894736842,0.539701816903434,2.654392216659196,1.6369885418741736,False,-1.0,-1.0
N1|2526|20/12/2025|NAC Breda|Telstar,2526,N1,1X2,D,3.9,3.9,0.24342105263157898,0.2421738922002589,-0.12471604313200879,-0.03507390312059433,False,-1.0,-1.0
N1|2526|20/12/2025|NAC Breda|Telstar,2526,N1,1X2,A,3.9,4.33,0.24342105263157898,0.21812429089630705,-2.529676173527193,-1.601914638753571,True,2.9,3.33
N1|2526|20/12/2025|NAC Breda|Telstar,2526,N1,OU2.5,Over,1.7,1.75,0.5526315789473685,0.5394736842105263,-1.3157894736842146,-1.8155183080763249,False,-1.0,-1.0
N1|2526|20/12/2025|NAC Breda|Telstar,2526,N1,OU2.5,Under,2.1,2.05,0.4473684210526316,0.46052631578947373,1.3157894736842146,1.8155183080763193,True,1.1,1.0499999999999998
N1|2526|21/12/2025|Utrecht|PSV Eindhoven,2526,N1,1X2,H,4.5,3.8,0.21076504384638645,0.24974687816402294,3.8981834317636492,2.355472189221133,False,-1.0,-1.0
N1|2526|21/12/2025|Utrecht|PSV Eindhoven,2526,N1,1X2,D,4.1,4.0,0.23132748714847295,0.2372595342558218,0.5932047107348848,1.0003090757340654,False,-1.0,-1.0
N1|2526|21/12/2025|Utrecht|PSV Eindhoven,2526,N1,1X2,A,1.7,1.85,0.5579074690051407,0.5129935875801552,-4.4913881424985425,-3.3557812649552043,True,0.7,0.8500000000000001
N1|2526|21/12/2025|Utrecht|PSV Eindhoven,2526,N1,OU2.5,Over,1.48,1.48,0.6372549019607844,0.6372549019607844,0.0,-0.4315920398009876,True,0.48,0.48
N1|2526|21/12/2025|Utrecht|PSV Eindhoven,2526,N1,OU2.5,Under,2.6,2.6,0.3627450980392157,0.3627450980392157,0.0,0.43159203980100425,False,-1.0,-1.0
N1|2526|21/12/2025|Feyenoord|Twente,2526,N1,1X2,H,1.7,1.95,0.5609973285841496,0.48611111111111116,-7.488621747303847,-6.9905045729808215,False,-1.0,-1.0
N1|2526|21/12/2025|Feyenoord|Twente,2526,N1,1X2,D,4.2,3.9,0.22707034728406053,0.24305555555555558,1.598520827149505,1.6743274005115745,True,3.2,2.9
N1|2526|21/12/2025|Feyenoord|Twente,2526,N1,1X2,A,4.5,3.5,0.21193232413178983,0.2708333333333333,5.890100920154348,5.316177172469249,False,-1.0,-1.0
N1|2526|21/12/2025|Feyenoord|Twente,2526,N1,OU2.5,Over,1.57,1.57,0.5994897959183673,0.5994897959183673,0.0,0.102560004262231,False,-1.0,-1.0
N1|2526|21/12/2025|Feyenoord|Twente,2526,N1,OU2.5,Under,2.35,2.35,0.4005102040816326,0.4005102040816326,0.0,-0.102560004262231,True,1.35,1.35
N1|2526|21/12/2025|Go Ahead Eagles|Groningen,2526,N1,1X2,H,3.3,3.5,0.28754298815437523,0.26973684210526316,-1.780614604911207,-1.8492656811214925,False,-1.0,-1.0
N1|2526|21/12/2025|Go Ahead Eagles|Groningen,2526,N1,1X2,D,3.5,3.5,0.2711119602598395,0.26973684210526316,-0.13751181545763602,0.015736719245945663,True,2.5,2.5
N1|2526|21/12/2025|Go Ahead Eagles|Groningen,2526,N1,1X2,A,2.15,2.05,0.44134505158578524,0.46052631578947373,1.9181264203688486,1.833528961875558,False,-1.0,-1.0
N1|2526|21/12/2025|Go Ahead Eagles|Groningen,2526,N1,OU2.5,Over,1.73,1.75,0.5459317585301837,0.5394736842105263,-0.6458074319657392,-1.1893048128342243,False,-1.0,-1.0
N1|2526|21/12/2025|Go Ahead Eagles|Groningen,2526,N1,OU2.5,Under,2.08,2.05,0.4540682414698162,0.46052631578947373,0.6458074319657503,1.1893048128342187,True,1.08,1.0499999999999998
N1|2526|21/12/2025|For Sittard|AZ Alkmaar,2526,N1,1X2,H,4.2,4.5,0.225296442687747,0.20955315870570107,-1.5743283982045941,-3.9325197947522956,True,3.2,3.5
N1|2526|21/12/2025|For Sittard|AZ Alkmaar,2526,N1,1X2,D,3.8,4.0,0.24901185770750986,0.2357473035439137,-1.326455416359615,-1.169916009686106,False,-1.0,-1.0
N1|2526|21/12/2025|For Sittard|AZ Alkmaar,2526,N1,1X2,A,1.8,1.7,0.5256916996047432,0.5546995377503853,2.9007838145642117,5.10243580443841,False,-1.0,-1.0
N1|2526|21/12/2025|For Sittard|AZ Alkmaar,2526,N1,OU2.5,Over,1.57,1.57,0.5994897959183673,0.5994897959183673,0.0,0.8287588699959936,True,0.5700000000000001,0.5700000000000001
N1|2526|21/12/2025|For Sittard|AZ Alkmaar,2526,N1,OU2.5,Under,2.35,2.35,0.4005102040816326,0.4005102040816326,0.0,-0.8287588699959769,False,-1.0,-1.0
N1|2526|21/12/2025|Volendam|Sparta Rotterdam,2526,N1,1X2,H,2.8,2.88,0.3403495220623733,0.3299728576967817,-1.0376664365591592,-1.276210213484269,False,-1.0,-1.0
N1|2526|21/12/2025|Volendam|Sparta Rotterdam,2526,N1,1X2,D,3.75,3.7,0.2541276431399054,0.2568437378829003,0.27160947429949456,0.17702132346380517,False,-1.0,-1.0
N1|2526|21/12/2025|Volendam|Sparta Rotterdam,2526,N1,1X2,A,2.35,2.3,0.4055228347977214,0.41318340442031803,0.7660569622596647,1.0991888900204527,True,1.35,1.2999999999999998
N1|2526|21/12/2025|Volendam|Sparta Rotterdam,2526,N1,OU2.5,Over,1.57,1.6,0.5994897959183673,0.5897435897435896,-0.9746206174777616,-1.255976399579517,False,-1.0,-1.0
N1|2526|21/12/2025|Volendam|Sparta Rotterdam,2526,N1,OU2.5,Under,2.35,2.3,0.4005102040816326,0.41025641025641024,0.9746206174777616,1.2559763995795392,True,1.35,1.2999999999999998
N1|2526|10/01/2026|AZ Alkmaar|Volendam,2526,N1,1X2,H,1.2,1.17,0.7865168539325843,0.8103727714748785,2.3855917542294214,3.026790646291544,True,0.19999999999999996,0.16999999999999993
N1|2526|10/01/2026|AZ Alkmaar|Volendam,2526,N1,1X2,D,7.0,7.5,0.1348314606741573,0.12641815235008103,-0.8413308324076274,-1.4704178991001473,False,-1.0,-1.0
N1|2526|10/01/2026|AZ Alkmaar|Volendam,2526,N1,1X2,A,12.0,15.0,0.07865168539325842,0.06320907617504051,-1.5442609218217913,-1.5563727471913855,False,-1.0,-1.0
N1|2526|10/01/2026|AZ Alkmaar|Volendam,2526,N1,OU2.5,Over,1.3,1.33,0.7291666666666667,0.7188160676532769,-1.035059901338986,-0.6423439921115714,False,-1.0,-1.0
N1|2526|10/01/2026|AZ Alkmaar|Volendam,2526,N1,OU2.5,Under,3.5,3.4,0.27083333333333337,0.28118393234672306,1.0350599013389694,0.6423439921115603,True,2.5,2.4
N1|2526|10/01/2026|Twente|Zwolle,2526,N1,1X2,H,1.3,1.3,0.7242136064374544,0.7282229965156795,0.40093900782250946,-0.5333457072377201,False,-1.0,-1.0
N1|2526|10/01/2026|Twente|Zwolle,2526,N1,1X2,D,5.5,5.5,0.17117776152158012,0.1721254355400697,0.09476740184895804,0.33271651126369206,True,4.5,4.5
N1|2526|10/01/2026|Twente|Zwolle,2526,N1,1X2,A,9.0,9.5,0.10460863204096563,0.09965156794425088,-0.49570640967147445,0.2006291959740239,False,-1.0,-1.0
N1|2526|10/01/2026|Twente|Zwolle,2526,N1,OU2.5,Over,1.4,1.44,0.6728971962616822,0.6521739130434782,-2.0723283218204047,-1.3140798488070038,False,-1.0,-1.0
N1|2526|10/01/2026|Twente|Zwolle,2526,N1,OU2.5,Under,2.88,2.7,0.32710280373831774,0.3478260869565217,2.0723283218203936,1.3140798488069927,True,1.88,1.7000000000000002
N1|2526|10/01/2026|PSV Eindhoven|Excelsior,2526,N1,1X2,H,1.14,1.17,0.8263659342796034,0.8168266285480907,-0.9539305731512626,-0.9078694562474676,True,0.1399999999999999,0.16999999999999993
N1|2526|10/01/2026|PSV Eindhoven|Excelsior,2526,N1,1X2,D,8.5,8.0,0.11083025471514679,0.11946089442515825,0.8630639710011462,0.40012767161655277,False,-1.0,-1.0
N1|2526|10/01/2026|PSV Eindhoven|Excelsior,2526,N1,1X2,A,15.0,15.0,0.06280381100524984,0.06371247702675106,0.09086660215012199,0.5077417846309135,False,-1.0,-1.0
N1|2526|10/01/2026|PSV Eindhoven|Excelsior,2526,N1,OU2.5,Over,1.25,1.25,0.7619047619047619,0.7619047619047619,0.0,-0.1388046116504782,True,0.25,0.25
N1|2526|10/01/2026|PSV Eindhoven|Excelsior,2526,N1,OU2.5,Under,4.0,4.0,0.23809523809523808,0.23809523809523808,0.0,0.1388046116504893,False,-1.0,-1.0
N1|2526|10/01/2026|Groningen|NAC Breda,2526,N1,1X2,H,1.7,1.67,0.5574781823653325,0.5689677299756157,1.1489547610283202,0.1319128424129068,False,-1.0,-1.0
N1|2526|10/01/2026|Groningen|NAC Breda,2526,N1,1X2,D,3.9,3.8,0.24300331026181163,0.2500463444892837,0.7043034227472073,0.9055663979717327,True,2.9,2.8
N1|2526|10/01/2026|Groningen|NAC Breda,2526,N1,1X2,A,4.75,5.25,0.1995185073728558,0.1809859255351006,-1.8532581837755218,-1.0374792403846589,False,-1.0,-1.0
N1|2526|10/01/2026|Groningen|NAC Breda,2526,N1,OU2.5,Over,1.8,1.93,0.5263157894736842,0.4934383202099738,-3.287746926371038,-3.2164355448284776,False,-1.0,-1.0
N1|2526|10/01/2026|Groningen|NAC Breda,2526,N1,OU2.5,Under,2.0,1.88,0.47368421052631576,0.5065616797900262,3.2877469263710433,3.216435544828494,True,1.0,0.8799999999999999
N1|2526|11/01/2026|Heerenveen|Feyenoord,2526,N1,1X2,H,3.1,2.8,0.3069697538981777,0.3403495220623733,3.337976816419558,2.633947295710631,False,-1.0,-1.0
N1|2526|11/01/2026|Heerenveen|Feyenoord,2526,N1,1X2,D,3.8,3.75,0.250422693969566,0.2541276431399054,0.37049491703393667,0.4000031691529293,True,2.8,2.75
N1|2526|11/01/2026|Heerenveen|Feyenoord,2526,N1,1X2,A,2.15,2.35,0.4426075521322562,0.4055228347977214,-3.708471733453483,-3.033950464863555,False,-1.0,-1.0
N1|2526|11/01/2026|Heerenveen|Feyenoord,2526,N1,OU2.5,Over,1.53,1.57,0.6106870229007634,0.5994897959183673,-1.1197226982396113,-0.8112113740097571,True,0.53,0.5700000000000001
N1|2526|11/01/2026|Heerenveen|Feyenoord,2526,N1,OU2.5,Under,2.4,2.35,0.3893129770992367,0.4005102040816326,1.1197226982395947,0.8112113740097682,False,-1.0,-1.0
N1|2526|11/01/2026|Go Ahead Eagles|For Sittard,2526,N1,1X2,H,2.2,1.85,0.43547480801648253,0.513157894736842,7.768308672035951,5.760227616741237,False,-1.0,-1.0
N1|2526|11/01/2026|Go Ahead Eagles|For Sittard,2526,N1,1X2,D,3.75,3.9,0.2554785540363364,0.24342105263157898,-1.205750140475742,-0.21826707610087537,True,2.75,2.9
N1|2526|11/01/2026|Go Ahead Eagles|For Sittard,2526,N1,1X2,A,3.1,3.9,0.3090466379471811,0.24342105263157898,-6.562558531560214,-5.541960540640356,False,-1.0,-1.0
N1|2526|11/01/2026|Go Ahead Eagles|For Sittard,2526,N1,OU2.5,Over,1.67,1.73,0.5628272251308901,0.5459317585301837,-1.68954666007064,-1.7920844327176888,True,0.6699999999999999,0.73
N1|2526|11/01/2026|Go Ahead Eagles|For Sittard,2526,N1,OU2.5,Under,2.15,2.08,0.43717277486910994,0.4540682414698162,1.6895466600706288,1.7920844327176777,False,-1.0,-1.0
N1|2526|11/01/2026|Telstar|Ajax,2526,N1,1X2,H,3.8,3.7,0.24974687816402294,0.257341256132108,0.759437796808507,-0.8842786857975626,False,-1.0,-1.0
N1|2526|11/01/2026|Telstar|Ajax,2526,N1,1X2,D,4.0,3.9,0.2372595342558218,0.24414426863815383,0.6884734382332031,0.45547853622841805,False,-1.0,-1.0
N1|2526|11/01/2026|Telstar|Ajax,2526,N1,1X2,A,1.85,1.91,0.5129935875801552,0.49851447522973813,-1.44791123504171,0.4288001495691307,True,0.8500000000000001,0.9099999999999999
N1|2526|11/01/2026|Telstar|Ajax,2526,N1,OU2.5,Over,1.57,1.62,0.5994897959183673,0.5813953488372093,-1.8094447081157927,-2.194095104442151,True,0.5700000000000001,0.6200000000000001
N1|2526|11/01/2026|Telstar|Ajax,2526,N1,OU2.5,Under,2.35,2.25,0.4005102040816326,0.4186046511627907,1.8094447081158094,2.194095104442162,False,-1.0,-1.0
N1|2526|11/01/2026|Sparta Rotterdam|Heracles,2526,N1,1X2,H,1.85,1.85,0.51425704490342,0.5153374233128835,0.10803784094635116,0.5991578768629546,True,0.8500000000000001,0.8500000000000001
N1|2526|11/01/2026|Sparta Rotterdam|Heracles,2526,N1,1X2,D,3.75,3.7,0.25370014215235387,0.25766871165644173,0.396856950408786,0.41456094596794557,False,-1.0,-1.0
N1|2526|11/01/2026|Sparta Rotterdam|Heracles,2526,N1,1X2,A,4.1,4.2,0.23204281294422613,0.2269938650306749,-0.5048947913551233,-1.0137188228309086,False,-1.0,-1.0
N1|2526|11/01/2026|Sparta Rotterdam|Heracles,2526,N1,OU2.5,Over,1.57,1.65,0.5994897959183673,0.5714285714285715,-2.8061224489795755,-2.2170711753476846,False,-1.0,-1.0
N1|2526|11/01/2026|Sparta Rotterdam|Heracles,2526,N1,OU2.5,Under,2.35,2.2,0.4005102040816326,0.4285714285714286,2.8061224489795977,2.2170711753476957,True,1.35,1.2000000000000002
N1|2526|17/01/2026|Ajax|Go Ahead Eagles,2526,N1,1X2,H,1.48,1.67,0.6386964914272737,0.5674708261793209,-7.122566524795282,-6.500375007010694,False,-1.0,-1.0
N1|2526|17/01/2026|Ajax|Go Ahead Eagles,2526,N1,1X2,D,4.5,3.9,0.2100601794027478,0.24299391787678612,3.2933738474038328,2.597104942084699,True,3.5,2.9
N1|2526|17/01/2026|Ajax|Go Ahead Eagles,2526,N1,1X2,A,6.25,5.0,0.15124332916997843,0.18953525594389314,3.8291926773914713,3.9032700649259873,False,-1.0,-1.0
N1|2526|17/01/2026|Ajax|Go Ahead Eagles,2526,N1,OU2.5,Over,1.4,1.53,0.6728971962616822,0.6106870229007634,-6.221017336091883,-4.655483502152668,True,0.3999999999999999,0.53
N1|2526|17/01/2026|Ajax|Go Ahead Eagles,2526,N1,OU2.5,Under,2.88,2.4,0.32710280373831774,0.3893129770992367,6.221017336091894,4.655483502152674,False,-1.0,-1.0
N1|2526|17/01/2026|Zwolle|AZ Alkmaar,2526,N1,1X2,H,5.75,5.75,0.1643084432253056,0.16545718432510886,0.11487410998032577,-1.4315616754328908,True,4.75,4.75
N1|2526|17/01/2026|Zwolle|AZ Alkmaar,2526,N1,1X2,D,4.33,4.75,0.21819250543776147,0.20029027576197386,-1.790222967578761,-0.614835676459019,False,-1.0,-1.0
N1|2526|17/01/2026|Zwolle|AZ Alkmaar,2526,N1,1X2,A,1.53,1.5,0.6174990513369328,0.6342525399129173,1.6753488575984465,2.0463973518919154,False,-1.0,-1.0
N1|2526|17/01/2026|Zwolle|AZ Alkmaar,2526,N1,OU2.5,Over,1.53,1.48,0.6106870229007634,0.6372549019607844,2.6567879060021005,0.7245270536747839,True,0.53,0.48
N1|2526|17/01/2026|Zwolle|AZ Alkmaar,2526,N1,OU2.5,Under,2.4,2.6,0.3893129770992367,0.3627450980392157,-2.6567879060021005,-0.7245270536747894,False,-1.0,-1.0
N1|2526|17/01/2026|Excelsior|Telstar,2526,N1,1X2,H,2.2,2.25,0.4317656129529684,0.42285270112708895,-0.8912911825879444,-0.08392065089853351,False,-1.0,-1.0
N1|2526|17/01/2026|Excelsior|Telstar,2526,N1,1X2,D,3.5,3.4,0.27139552814186585,0.27982899339292655,0.8433465251060701,0.6196201850397265,True,2.5,2.4
N1|2526|17/01/2026|Excelsior|Telstar,2526,N1,1X2,A,3.2,3.2,0.2968388589051658,0.29731830547998445,0.04794465748186316,-0.535699534141193,False,-1.0,-1.0
N1|2526|17/01/2026|Excelsior|Telstar,2526,N1,OU2.5,Over,1.7,1.8,0.5526315789473685,0.5263157894736842,-2.6315789473684292,-1.984397163120566,True,0.7,0.8
N1|2526|17/01/2026|Excelsior|Telstar,2526,N1,OU2.5,Under,2.1,2.0,0.4473684210526316,0.47368421052631576,2.631578947368418,1.984397163120577,False,-1.0,-1.0
N1|2526|17/01/2026|For Sittard|PSV Eindhoven,2526,N1,1X2,H,7.5,5.0,0.12693025623621246,0.19093643986430264,6.400618362809018,4.589201394898046,False,-1.0,-1.0
N1|2526|17/01/2026|For Sittard|PSV Eindhoven,2526,N1,1X2,D,5.5,4.75,0.17308671304938064,0.20098572617295013,2.7899013123569487,3.034265582444923,False,-1.0,-1.0
N1|2526|17/01/2026|For Sittard|PSV Eindhoven,2526,N1,1X2,A,1.36,1.57,0.6999830307144069,0.6080778339627472,-9.190519675165977,-7.623466977342963,True,0.3600000000000001,0.5700000000000001
N1|2526|17/01/2026|For Sittard|PSV Eindhoven,2526,N1,OU2.5,Over,1.4,1.44,0.6728971962616822,0.6521739130434782,-2.0723283218204047,-2.679413579887513,True,0.3999999999999999,0.43999999999999995
N1|2526|17/01/2026|For Sittard|PSV Eindhoven,2526,N1,OU2.5,Under,2.88,2.7,0.32710280373831774,0.3478260869565217,2.0723283218203936,2.6794135798875187,False,-1.0,-1.0
N1|2526|17/01/2026|NAC Breda|Nijmegen,2526,N1,1X2,H,3.0,2.5,0.3157894736842105,0.38049560351718625,6.470612983297574,5.8932565306450915,False,-1.0,-1.0
N1|2526|17/01/2026|NAC Breda|Nijmegen,2526,N1,1X2,D,3.6,3.4,0.2631578947368421,0.2797761790567546,1.6618284319912524,1.0691548918633498,False,-1.0,-1.0
N1|2526|17/01/2026|NAC Breda|Nijmegen,2526,N1,1X2,A,2.25,2.8,0.42105263157894735,0.33972821742605913,-8.132441415288822,-6.962411422508436,True,1.25,1.7999999999999998
N1|2526|17/01/2026|NAC Breda|Nijmegen,2526,N1,OU2.5,Over,1.6,1.8,0.5897435897435896,0.5263157894736842,-6.342780026990546,-4.454166666666659,True,0.6000000000000001,0.8
N1|2526|17/01/2026|NAC Breda|Nijmegen,2526,N1,OU2.5,Under,2.3,2.0,0.41025641025641024,0.47368421052631576,6.342780026990552,4.454166666666665,False,-1.0,-1.0
N1|2526|18/01/2026|Heerenveen|Groningen,2526,N1,1X2,H,2.2,1.95,0.4285714285714286,0.4880098022054963,5.943837363406768,5.235413970894975,False,-1.0,-1.0
N1|2526|18/01/2026|Heerenveen|Groningen,2526,N1,1X2,D,3.3,3.4,0.28571428571428575,0.27988797479432875,-0.5826310919957001,0.04835616956205269,False,-1.0,-1.0
N1|2526|18/01/2026|Heerenveen|Groningen,2526,N1,1X2,A,3.3,4.1,0.28571428571428575,0.23210222300017505,-5.361206271411071,-5.2837701404570225,True,2.3,3.0999999999999996
N1|2526|18/01/2026|Heerenveen|Groningen,2526,N1,OU2.5,Over,1.7,1.88,0.5526315789473685,0.5065616797900262,-4.606989915734228,-3.458802502234126,False,-1.0,-1.0
